date,ki_role,ki_role_other,ki_resident,ki_disp_status,ki_gender,region,district,settlement,settlement_nearest,settlement_other,site_name,locale,settlement_type,number_families,number_individuals,ki_keeps_record,males_0_1,females_0_1,males_1_4,females_1_4,males_5_17,females_5_17,males_18_59,females_18_59,males_60_over,females_60_over,children,adult_males,adult_females,elderly_males,elderly_females,pop_idps,pop_refugees,pop_returning_idps,pop_returning_refugees,pop_host,idps_arrived,site_full,site_wall,site_expand,site_pathway,site_occupied,site_occupied_majority,camp_management,camp_management_other,cm_agency,committees_onsite,women_representation,conflict_resolution,community_space,womens_space,landowner,landowner_other,private_landowner,private_landowner_other,tenure_agreement,agreement_level,agreement_written,agreement_timed,agreement_expires,recognised_by_authority,rent_charged,rent_charged_other,past_flood,past_flood_date,eviction_three_months,idp_aoo_primary,idp_primary_left,idp_primary_left_other,idp_aoo_secondary,idp_secondary_left,idp_secondary_left_other,idp_aoo_tertiary,idp_tertiary_left,idp_tertiary_left_other,unacc_minors,separated_children,female_hh,child_hh,phys_disabled,mental_disabled,vuln_hh_location,friction_host,friction_site,eviction_notice,cfs_onsite,security_concerns,security_risks,free_movt_men,free_movt_women,free_movt_boys,free_movt_girls,night_light,physical_violence,security_provider,uasc_month,child_recruitment,shelter_types,shelter_types_other,shelter_number,electricity,shelter_support,shelter_support_types,shelter_support_types_other,shelter_lock,shelter_sleeping_sep,nfi_market_avail,nfi_market_distance,nfi_market_safe,wood_collection,wood_distance,toilets_male,toilets_female,toilets_nondisag,bathing,toilets_male_func,toilets_female_func,toilets_nondisag_func,bathing_func,handwashing_toilets,toilets_lock,toilets_lit,toilets_dist,potable_water,potable_water_functioning,water_problems,damaged,dry,polluted,other33,water_problems_other,water_sources,water_sources_other,water_source_distance,water_avail_days,waste_disposal,food_distr,food_distr_freq,food_distr_last,food_market_avail,food_market_dist,food_source,health_avail,health_dist,female_staff,health_birth,impediments_women,types_impediments,types_impediments_other,impediments_othergroups,health_issues,health_issues_other,disease_outbreak,outbreak_last,outbreak_type,outbreak_other,school_avail,school_dist,school_type,school_type_other,nutrition_avail,nutrition_dist,nutrition_service,nutrition_service_other,info_sources,info_sources_other,info_needs,info_needs_other,info_sufficient,complaints_mechanism,primary_language,secondary_languages,geopoint_latitude,geopoint_longitude,n_validation/reliable_ki,n_validation/supported_obs
42996,community_leader, ,yes,idp,female,bari,bossaso,NC-3901-T26-001, , ,Kaamka gawraca,rural,spontaneous_site,400,1600,yes,150,200,180,200,130,180,200,250,50,60, , , , , ,400,0,0,0,0,7,yes,no,yes,no,41183,41183,no_management, , ,residents womens elder_meeting wash health education childrens, ,committees community_leader local_government elders,no,no,private, ,host, ,formal,community,written,yes,9/1/2022,yes,no_rent, ,no, ,no,lower_juba,conflict_community, ,hiraan,conflict_community, ,middle_juba,conflict_community, , , ,60, ,10,3,no,no,no,no,no,none, ,yes,yes,yes,yes,no,yes,nat_police, ,no,buul tent timber_plastic cgi,,400,no,no, , ,yes,no,no, , ,yes,180,0,0,10,0, , ,10, ,no,no,no,no,yes,yes, , , , , , ,burkad, ,20,3,weekly,none, , ,yes,60,market,no, ,,no, , , , ,none, ,no,42856,malaria, ,no, , , ,no, , , ,friends_family radio, ,food health contact_aid water shelter, ,no,yes,somali_standard,somali_benaadir,11.25194479,49.18535155,yes,yes
42998,community_leader elder, ,yes,idp,male,bari,bossaso,NC-3901-T26-001, , ,Camp Inji,urban,spontaneous_site,180,1080,no, , , , , , , , , , ,400,200,400,30,50,180,0,0,0,0,12,yes,no,no,no,41643,42378,no_management, , ,elder_meeting,no,committees community_leader elders,no,no,private, ,host, ,informal,community, ,yes,9/1/2018,yes,no_rent, ,no, ,no,banadir,conflict_community conflict_other drought, , , , , , , ,2,5,60,50,5,5,no,no,no,yes,no,none, ,yes,yes,yes,yes,no,no,clan,no,no,buul timber_plastic cgi,,180,no,no, , ,yes,no,no, , ,no, ,0,0,8,0, , ,8, ,no,yes,no,yes,yes,yes, , , , , , ,burkad tank_tap tank, ,5,5,weekly,none, , ,no, ,household,no, , ,no, , , , ,malaria, ,no,42011,cholera_awd, ,no, , , ,no, , , ,tv radio, ,food health water shelter other,Abhi waxbarasho goob caafimad into suuq yare into nal,no,no,somali_benaadir,somali_maay,11.26450302,49.20549567,yes,yes
42998,community_leader, ,yes,idp,male,bari,bossaso,NC-3901-T26-001, , ,Biyo Kulule B,urban,spontaneous_site,264,1584,no, , , , , , , , , , ,650,260,400,100,174,253,0,11,0,0,24,yes,no,yes,no,40695,40940,residents, , ,womens elder_meeting wash health education childrens, ,committees community_leader elders,no,no,private, ,business, ,formal,community,written,yes,10/1/2017,yes,cash, ,no, ,no,middle_juba,conflict_community conflict_surrounding, ,hiraan,conflict_community conflict_surrounding, ,banadir,conflict_community conflict_surrounding, , ,30,120,20,10, ,yes,no,no,yes,no,eviction, ,no,no,no,no,yes,no,nat_police,no,no,cgi,,264,yes,yes,emergency, ,yes,no,no, , ,no, ,0,0,15,0, , ,14, ,no,no,no,no,yes,yes, , , , , , ,burkad, ,10,6,never,inkind,monthly,42979,no, ,market,yes,10,yes,yes,no, , ,no,malaria diphtheria, ,yes,42736,malaria, ,no, , , ,no, , , ,friends_family radio, ,missing_persons health contact_aid, ,no,no,somali_standard,somali_benaadir,11.26797404,49.20592826,yes,yes
42999,elder, ,yes,idp,male,bari,bossaso,NC-3901-T26-001, , ,Suwayto,urban,spontaneous_site,300,1800,no, , , , , , , , , , ,800,500,500, , ,200,0,0,0,100,1,yes,no,no,yes,36526,40787,residents, , ,residents womens elder_meeting, ,committees community_leader local_government,yes,no,private, ,host, ,formal,community,written,yes,10/1/2017,yes,cash, ,no, ,no,banadir,conflict_community conflict_surrounding conflict_other, ,lower_shabelle,conflict_community conflict_surrounding conflict_other, ,lower_juba,conflict_community conflict_surrounding conflict_other, ,30,500,150,5,50,20,yes,no,no,yes,no,eviction, ,yes,no,yes,no,no,no,nat_police,no,no,buul tent,,400,no,no, , ,no,no,no, , ,no, ,0,0,4,0, , ,4, ,no,no,no,no,yes,yes, , , , , , ,burkad, ,10,1,monthly,cash,less_frequent,42937,no, ,market,no, ,,yes, , , , ,malaria, ,no,42948,malaria, ,no, , , ,no, , , ,friends_family tv radio, ,health security contact_aid other,Waxabasho suliyaal dhismo guri,no,no,somali_benaadir,somali_standard somali_maay,11.28980671,49.18755616,yes,yes
42992,camp_manager, ,yes,idp,female,galgaduud,cadaado,NB-3808-W03-001, , ,Galbeed,peri_urban,spontaneous_site,300,400,no, , , , , , , , , , ,300,45,45,5,5,300,0,0,0,0,25,yes,no,no,no,42309,42339,residents, , ,residents womens, ,committees elders,no,no,none, , , , , , , , ,yes,no_rent, ,no, ,no,bay,drought, ,bakool,drought no_services, ,mudug,conflict_other, , ,6,6, ,1,1,yes,no,no,no,no,none, ,yes,yes,yes,yes,yes,no,nat_police,no,no,buul tent timber_plastic,,6,no,no, , ,yes,no,no, , ,yes,360,0,0,4,0, , ,4, ,yes,yes,no,no,no, , , , , , , , , ,15,7,never,none, , ,no, ,market,yes,5,yes,yes,no, , ,no,none, ,yes,42856,cholera_awd, ,yes,5,primary, ,no, , , ,friends_family radio, ,food water, ,yes,yes,somali_maay,somali_standard somali_benaadir,6.131012116,46.60975728,yes,yes
42992,community_leader, ,yes,idp,female,galgaduud,cadaado,NB-3808-W03-001, , ,Kulane,peri_urban,spontaneous_site,100,600,no, , , , , , , , , , ,200,150,150,50,50,40,10,0,0,50,35,yes,no,yes,yes,42826,42826,local_authority, , ,residents womens, ,elders,yes,yes,private, ,host, ,dnk, , , , ,no,no_rent, ,no, ,no,galgaduud,drought, ,mudug,drought, ,woqooyi_galbeed,drought, , ,80,70, ,10,2,no,no,no,no,no,none, ,yes,yes,yes,yes,no,no,informal_sec,yes,yes,buul tent,,100,no,no, , ,no,no,no, , ,no, ,0,0,8,0, , ,8, ,no,no,no,yes,yes,yes, , , , , , ,kiosk, ,2,4,weekly,none, , ,no, ,household,no, ,,no, , , , ,cholera_awd malaria diphtheria, ,no,42887,malaria, ,no, , , ,no, , , ,religious_leader, ,missing_persons, ,no,no,somali_standard,somali_benaadir,6.1480355,46.6388502,yes,yes
42992,gatekeeper, ,yes,idp,male,galgaduud,cadaado,NB-3808-W03-001, , ,Karaamo,urban,spontaneous_site,400,2400,no, , , , , , , , , , ,1600,250,400,50,100,350,0,0,0,50,350,yes,no,yes,yes,42379,42739,local_authority, , ,residents womens, ,committees local_government,no,no,private, ,other,Shaqsi deganka ka tirsan,formal,community,written,yes,44409,yes,no_rent, ,no, ,no,galgaduud,conflict_community drought, ,mudug,conflict_surrounding drought, , , , , ,30,73, ,20,5,yes,no,no,no,no,none, ,yes,yes,yes,yes,no,no,nat_police,yes,no,buul timber_plastic,Dhis,487,no,no, , ,no,no,yes,25,yes,yes,180,0,0,18,0, , ,14, ,yes,yes,no,no,yes,yes, , , , , , ,other,Baag,5,4,weekly,none, , ,yes,25,borrowing,yes,5,yes,no,yes,no_money too_away, ,no,cholera_awd, ,yes,42743,cholera_awd, ,no, , , ,no, , , ,friends_family radio, ,food health contact_aid water shelter other,Waxbarasho,no,no,somali_standard,none,6.142135,46.616635,yes,yes
42992,gatekeeper, ,yes,idp,female,galgaduud,cadaado,NB-3808-W03-001, , ,Daryeel,urban,spontaneous_site,543,3258,no, , , , , , , , , , ,1086,814,868,240,250,543,0,0,0,0,97,yes,no,yes,yes,42401,42461,local_authority, , ,none,no,community_leader,no,no,private, ,host, ,informal,community, ,no, ,no,no_rent, ,no, ,no,galgaduud,conflict_other drought, ,mudug,conflict_other drought, ,banadir,conflict_other, , ,6,150, ,50, ,no,no,no,no,no,none, ,yes,yes,yes,yes,no,no,nat_police,no,no,buul tent,,543,no,no, , ,no,no,no, , ,yes,60,0,8,8,0, ,0,8, ,yes,yes,no,yes,yes,yes, , , , , , ,tank_tap, ,10,7,weekly,none, , ,no, ,market,no, ,,yes, , , , ,cholera_awd malaria diphtheria, ,no,42795,cholera_awd, ,no, , , ,yes,10,otp iycf, ,religious_leader community_leader radio, ,food health shelter, ,no,yes,somali_standard,none,6.13358967,46.64261155,yes,yes
42992,community_leader, ,yes,idp,male,galgaduud,cadaado,NB-3808-W03-001, , ,Kaam daryeel,urban,spontaneous_site,543,3258,no, , , , , , , , , , ,1086,814,868,240,250,543,0,0,0,0,97,yes,no,yes,yes,42401,42461,local_authority, , ,none,no,community_leader,no,no,private, ,host, ,informal,community, ,no, ,no,no_rent, ,no, ,no,galgaduud,conflict_community drought, ,mudug,drought, ,banadir,conflict_community, , ,60,150, ,50, ,yes,no,no,no,no,none, ,yes,yes,yes,yes,yes,no,nat_police,no,no,buul tent,,543,no,no, , ,no,no,no, , ,yes,60,0,0,8,0, , ,8, ,yes,yes,no,no,yes,yes, , , , , , ,tank_tap, ,10,7,weekly,none, , ,no, ,market,no, ,,yes, , , , ,cholera_awd malaria diphtheria, ,no,42795,cholera_awd, ,no, , , ,yes,20,otp iycf, ,community_leader, ,food security, ,no,yes,somali_standard,none,6.133536667,46.64256833,yes,yes
42992,gatekeeper, ,yes,idp,male,galgaduud,cadaado,NB-3808-W03-001, , ,Kulmaiye,urban,spontaneous_site,100,600,no, , , , , , , , , , ,250,100,150,50,50,100,0,0,0,0,80,yes,no,yes,no,42736,42795,lngo, ,UNSEF,residents,no,committees,no,no,private, ,host, ,none, , , , ,yes,no_rent, ,no, ,no,galgaduud,drought, ,woqooyi_galbeed,conflict_other drought, ,bay,drought, ,10,150,50, ,5,15,yes,no,no,no,no,none, ,yes,yes,yes,yes,no,no,informal_sec,yes,no,buul tent,,500,no,no, , ,no,no,no, , ,yes,30,4,4,0,0,4,4, , ,no,yes,no,yes,no, , , , , , , , , ,5,7,monthly,none, , ,no, ,market,no, ,,no, , , , ,cholera_awd malaria, ,yes,42826,cholera_awd, ,no, , , ,no, , , ,friends_family radio, ,food health contact_aid water, ,no,no,somali_standard,somali_maay,6.148116591,46.63893813,yes,yes
42995,gatekeeper, ,yes,refugee,male,galgaduud,dhuusamarreeb,NB-3811-M31-001, , ,Dawacooley,peri_urban,spontaneous_site,1070,5000,no, , , , , , , , , , ,3000,400,600,300,700,0,1070,0,0,0, ,no,no,yes,no,42740,42741,no_management, , ,none,no,elders,no,no,private, ,host, ,formal,community,written,no, ,yes,no_rent, ,no, ,no, , , , , , , , , ,100,200,400,30,140,20,yes,no,no,no,no,none, ,yes,yes,yes,yes,no,no,none,yes,no,buul,,1070,no,no, , ,no,no,yes,30,yes,yes,60,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,25,7,never,none, , ,yes,30,dnk,no, , ,yes, , , , ,cholera_awd malaria, ,yes,42743,cholera_awd, ,no, , , ,no, , , ,friends_family radio, ,food health water shelter, ,no,no,somali_standard,none,5.541623333,46.37039667,yes,yes
42995,gatekeeper, ,yes,refugee,male,galgaduud,dhuusamarreeb,NB-3811-M31-003, , ,Ceel Xamuud,urban,spontaneous_site,980,3920,no, , , , , , , , , , ,1880,930,1000,50,60,0,980,0,0,0, ,yes,no,yes,no,39089,39089,no_management, , ,residents womens, ,committees community_leader local_government,no,no,private, ,host, ,none, , , , ,no,no_rent, ,no, ,no, , , , , , , , , , ,160,310, ,190,52,yes,no,no,no,no,eviction, ,yes,yes,yes,yes,no,no,clan,yes,no,buul tent cgi,,980,no,no, , ,no,no,no, , ,yes,60,0,0,1,0, , ,1, ,no,no,no,no,no, , , , , , , , , ,40,3,never,none, , ,no, ,borrowing,no, , ,yes, , , , ,cholera_awd malaria, ,yes,42742,cholera_awd, ,no, , , ,no, , , ,friends_family community_leader radio, ,food health water shelter market_prices, ,no,no,somali_standard,somali_benaadir somali_maay,5.53016059,46.39293009,yes,yes
42994,gatekeeper, ,yes,refugee,male,galgaduud,dhuusamarreeb,NB-3811-M31-001, , ,Hayaaan,urban,spontaneous_site,300,800,no, , , , , , , , , , ,400,100,100,100,100,0,300,0,0,0, ,no,no,no,no,42741,42741,residents, , ,residents,no,local_government,no,yes,private, ,host, ,formal,community,written,no, ,yes,no_rent, ,no, ,no, , , , , , , , , ,50,60,10,20,50,20,yes,no,no,yes,no,eviction, ,yes,yes,yes,yes,no,no,clan,yes,no,buul,,300,no,no, , ,no,no,yes,30,no,yes,120,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,20,7,never,none, , ,yes,30,dnk,no, , ,yes, , , , ,malaria, ,no,42743,malaria, ,no, , , ,no, , , ,friends_family radio, ,food health water shelter, ,no,no,somali_standard,none,5.531631667,46.39652,yes,yes
42994,gatekeeper, ,yes,idp,male,galgaduud,dhuusamarreeb,NB-3811-M31-001, , ,Iskuul waabari,urban,spontaneous_site,170,520,no, , , , , , , , , , ,200,100,100,60,60,0,170,0,0,0,20,yes,yes,no,yes,42738,42743,no_management, , ,residents,yes,committees,no,no,local_authority, , , ,informal,community, ,no, ,dnk,no_rent, ,no, ,no, , , , , , , , , , ,20,2, ,3, ,no,no,no,yes,no,eviction, ,yes,yes,yes,yes,no,no,informal_sec,no,no,stone,,80,no,no, , ,yes,no,no, , ,no, ,0,0,4,0, , ,4, ,no,yes,no,no,no, , , , , , , , , ,60,4,weekly,none, , ,no, ,borrowing,no, , ,no, , , , ,cholera_awd malaria, ,yes,42743,cholera_awd, ,no, , , ,no, , , ,religious_leader radio, ,other,Dhul iyo deegaan,no,no,somali_standard,arabic,5.537667092,46.39074715,yes,yes
42994,gatekeeper, ,yes,refugee,female,galgaduud,dhuusamarreeb,NB-3811-M31-001, , ,Kaam shalxad,urban,spontaneous_site,170,510,no, , , , , , , , , , ,130,120,80,110,70,0,170,0,0,0,0,no,no,no,yes,42370,42736,residents, , ,none,no,other,no,no,not_known, , , , , , , , ,no,no_rent, ,no, ,no, , , , , , , , , , ,20,30, ,10,5,no,no,no,no,no,eviction, ,no,yes,yes,yes,no,no,clan,no,no,buul tent,,170,no,no, , ,no,no,no, , ,yes,60,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,30, ,more_month,none, , ,no, ,dnk,no, ,,yes, , , , ,cholera_awd, ,yes,42736,cholera_awd, ,no, , , ,no, , , ,friends_family religious_leader radio, ,food water shelter, ,no,no,somali_standard,none,5.532018333,46.37356167,yes,yes
42994,gatekeeper, ,yes,refugee,male,galgaduud,dhuusamarreeb,NB-3811-M31-001, , ,Buurta,peri_urban,spontaneous_site,150,740,yes,50,40,45,30,150,75,150,150,25,25, , , , , ,0,150,0,0,0,40,yes,no,no,no,42378,42744,residents, , ,residents,no,elders,no,no,private, ,host, ,none, , , , ,no,no_rent, ,no, ,no, , , , , , , , , ,20,15,50, ,20,5,no,no,no,no,no,none, ,yes,yes,yes,yes,no,no,informal_sec,no,no,buul,,170,no,no, , ,no,no,no, , ,yes,180,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,60,4,more_month,none, , ,no, ,borrowing,no, , ,yes, , , , ,cholera_awd malaria, ,yes,42741,cholera_awd, ,no, , , ,no, , , ,friends_family radio, ,health contact_aid water shelter, ,no,no,somali_standard,none,5.54705341,46.37135575,yes,yes
42994,gatekeeper, ,yes,idp,male,galgaduud,dhuusamarreeb,NB-3811-M31-001, , ,Tuulo-og,urban,spontaneous_site,685,4110,no, , , , , , , , , , ,2965,384,443,145,173,394,15,216,0,60,190,no,no,yes,no,40181,41643,residents, , ,residents,yes,committees,yes,no,private, ,host, ,dnk, , , , ,dnk,cash, ,no, ,no,galgaduud,drought, ,mudug,drought, , , , , ,3, , ,2,1,no,no,no,no,no,none, ,yes,yes,yes,yes,no,no,clan,no,no,tent stone cgi,,704,no,no, , ,yes,yes,yes,30,yes,yes,60,0,0,1,0, , ,1, ,no,no,no,no,yes,yes, , , , , , ,tank_tap, ,30,4,more_month,none, , ,yes,30,market,no, , ,yes, , , , ,cholera_awd malaria, ,yes,42743,cholera_awd, ,no, , , ,no, , , ,friends_family radio, ,food health shelter, ,no,no,somali_standard,none,5.546135,46.38381333,yes,yes
42995,gatekeeper, ,yes,idp,male,galgaduud,dhuusamarreeb,NB-3812-M02-001, , ,Cel_qayof,urban,spontaneous_site,350,2100,no, , , , , , , , , , ,1451,186,235,98,130,216,8,76,21,29,64,yes,no,yes,no,40184,42012,residents, , ,residents,yes,committees,no,no,none, , , , , , , , ,dnk,no_rent, ,no, ,no,galgaduud,drought, ,mudug,conflict_other drought, , , , , ,2, , ,3,1,yes,no,no,no,no,none, ,yes,yes,yes,yes,yes,no,clan,no,no,tent cgi,,374,no,no, , ,yes,yes,yes,30,yes,yes,60,0,0,2,2, , ,2,2,no,yes,no,yes,yes,yes, , , , , , ,unprotected_well, ,10,7,more_month,none, , ,yes,30,market,no, , ,yes, , , , ,malaria, ,yes,42743,cholera_awd, ,no, , , ,no, , , ,friends_family radio, ,health, ,no,no,somali_standard,none,5.513238333,46.36213833,yes,yes
42996,other,Kuxigen,yes,idp,male,galgaduud,dhuusamarreeb,NB-3811-M31-001, , ,Xerta,peri_urban,planned_site,43,258,no, , , , , , , , , , ,123,31,52,20,32,21,7,9,0,6,11,yes,no,yes,no,40183,42378,residents, , ,residents,yes,committees,no,no,none, , , , , , , , ,no,no_rent, ,no, ,no,galgaduud,drought, ,mudug,conflict_other drought, , , , , ,1,2, ,1,3,no,no,no,no,no,none, ,yes,yes,yes,yes,no,no,clan,no,no,stone cgi,,51,no,no, , ,yes,yes,yes,40,yes,yes,60,0,0,1,0, , ,1, ,no,yes,no,yes,no, , , , , , , , , ,55,5,more_month,none, , ,yes,40,market,no, , ,yes, , , , ,cholera_awd malaria, ,yes,42743,cholera_awd, ,no, , , ,no, , , ,friends_family radio, ,food health, ,no,no,somali_standard,none,5.553386667,46.40063333,yes,yes
42995,gatekeeper, ,yes,idp,male,galgaduud,dhuusamarreeb,NB-3811-M31-001, , ,Gargaar,urban,planned_site,671,4026,no, , , , , , , , , , ,2921,435,523,82,65,525,0,46,0,100,46,yes,no,yes,no,42374,42743,residents, , ,residents,yes,committees,no,no,private, ,host, ,formal,community,written,no, ,yes,no_rent, ,no, ,no,galgaduud,conflict_community drought, ,mudug,drought forced_eviction, , , , , ,2,1, ,3,1,yes,no,no,no,no,none, ,yes,yes,yes,yes,no,no,clan,no,no,timber_plastic cgi,,1000,no,no, , ,no,no,yes,20,yes,yes,60,0,0,3,0, , ,3, ,no,no,no,yes,no, , , , , , , , , ,10,3,never,none, , ,yes,20,borrowing,no, , ,yes, , , , ,cholera_awd malaria, ,yes,42738,cholera_awd, ,no, , , ,no, , , ,friends_family community_leader radio, ,food health water, ,no,no,somali_standard,somali_maay,5.54335206,46.39341325,yes,yes
42996,gatekeeper, ,yes,idp,male,galgaduud,dhuusamarreeb,NB-3811-M31-001, , ,Laandheer,peri_urban,spontaneous_site,200,1200,no, , , , , , , , , , ,500,100,200,150,250,200,0,0,0,0,0,no,no,yes,no,39456,39823,residents, , ,none,no,elders,no,no,none, , , , , , , , ,no,no_rent, ,no, ,no,galgaduud,conflict_other drought, , , , , , , , ,30,40, ,20,15,yes,no,no,no,no,none, ,yes,yes,yes,yes,no,no,none,no,no,buul cgi,,200,no,no, , ,no,no,yes,60,yes,yes,30,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,60,4,never,none, , ,yes,60,market,no, , ,yes, , , , ,malaria, ,no,42744,malaria, ,no, , , ,no, , , ,radio, ,food health contact_aid water shelter, ,no,no,somali_standard,none,5.53274,46.35299167,yes,yes
42996,gatekeeper, ,yes,idp,male,galgaduud,dhuusamarreeb,NB-3811-M31-001, , ,Hanano,peri_urban,spontaneous_site,838,3595,no, , , , , , , , , , ,1423,832,905,182,253,838,0,0,0,0,180,no,no,yes,yes,42738,42738,no_management, , ,residents,yes,committees local_government,no,no,private, ,business, ,none, , , , ,no,no_rent, ,no, ,no,galgaduud,drought no_livelihoods, ,mudug,drought no_livelihoods, ,hiraan,conflict_other drought no_livelihoods, , ,80,45, ,150,21,yes,no,no,yes,no,eviction, ,yes,yes,yes,yes,no,no,clan,no,no,buul tent cgi,,838,no,no, , ,no,no,no, , ,yes,60,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,60,4,never,none, , ,yes,60,borrowing,no, , ,yes, , , , ,cholera_awd malaria diphtheria, ,yes,42741,cholera_awd, ,no, , , ,no, , , ,friends_family radio, ,food health water shelter market_prices, ,no,no,somali_standard,somali_benaadir somali_maay,5.52120351,46.38598728,yes,yes
42994,community_leader gatekeeper, ,yes,return_refugee,male,galgaduud,dhuusamarreeb,NB-3811-M31-001, , ,Xero milatari,urban,spontaneous_site,831,3929,no, , , , , , , , , , ,1824,960,1005,50,90,0,0,831,0,0,83,no,no,yes,no,41275,41275,community_leader, , ,residents womens wash health education childrens, ,committees community_leader elders,no,no,federal_govt, , , ,none, , , , ,no,no_rent, ,no, ,no, , , , , , , , , , ,60,70, ,40,10,yes,no,no,yes,no,eviction, ,yes,yes,yes,yes,no,no,none,no,no,buul tent cgi,,831,no,no, , ,no,no,no, , ,yes,120,0,0,1,0, , ,1, ,no,no,no,no,yes,yes, , , , , , ,kiosk, ,30,3,never,inkind,less_frequent,42217,no, ,market,yes,60,yes,yes,yes,no_money, ,no,cholera_awd malaria diphtheria, ,yes,42742,cholera_awd, ,yes,30,primary quranic, ,no, , , ,friends_family community_leader radio, ,food water shelter, ,no,no,somali_standard,somali_benaadir somali_maay,5.52410426,46.38574311,yes,yes
42995,community_leader camp_manager, ,yes,idp,male,gedo,doolow,NB-3813-W02-001, , ,Dhuusaaye,rural,spontaneous_site,70,420,no, , , , , , , , , , ,200,100,100,10,10,10,0,10,50,0,0,yes,no,yes,no,42738,42739,community_leader, , ,none,no,other,no,no,private, ,other,Ever HH own thier land ,none, , , , ,no,no_rent, ,no, ,no,bakool,conflict_community conflict_surrounding drought, ,gedo,drought, , , , , , ,60, ,6, ,no,no,no,no,no,none, ,yes,yes,yes,yes,no,no,nat_police, ,no,buul tent,Hoorri,6,no,no, , ,no,no,no, , ,yes,5,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,10,7,weekly,cash,monthly,42958,no, ,dnk,no, , ,no, , , , ,cholera_awd malaria, ,yes,42744,cholera_awd, ,no, , , ,no, , , ,friends_family radio, ,food access_id, ,no,no,somali_benaadir,somali_maay,4.18174577,42.11098597,yes,yes
42999,community_leader, ,yes,hc,male,gedo,doolow,NB-3813-W02-001, , ,Buulo qalooc,rural,spontaneous_site,72,432,no, , , , , , , , , , ,250,50,50,32,50,10,0,0,0,62,10,yes,no,yes,yes,38534,42856,residents, , ,residents,yes,committees community_leader local_government elders,yes,no,other,Own by residents , , ,none, , , , ,no,no_rent, ,no, ,no,bakool,conflict_community conflict_surrounding drought, ,bay,conflict_community conflict_surrounding drought, ,gedo,conflict_community conflict_surrounding drought, , , ,64, ,3,2,no, ,no,no,no,none, ,yes,yes,yes,yes,no,no,nat_police, ,no,buul other,,7,no,no, , ,no,no,no, , ,yes,5,0,0,5,0, , ,3, ,no,yes,yes,yes,no, , , , , , , , , ,5,7,weekly,none, , ,no, ,dnk,no, ,,no, , , , ,cholera_awd malaria, ,yes,42887,cholera_awd, ,no, , , ,no, , , ,friends_family radio, ,missing_persons food access_id, ,no,no,somali_maay,somali_benaadir,4.149648388,42.13031459,yes,yes
42999,community_leader, ,yes,hc,female,gedo,doolow,NB-3813-W02-001, , ,Gedqalooc,rural,spontaneous_site,72,432,no, , , , , , , , , , ,250,50,50,32,50,10,0,0,0,62,10,yes,no,yes,no,38534,42887,residents, , ,residents,yes,committees community_leader local_government elders,yes,no,other,Own by residents , , ,none, , , , ,yes,no_rent, ,no, ,no,bakool,conflict_community conflict_surrounding drought, ,bay,conflict_community conflict_surrounding drought, ,gedo,conflict_community conflict_surrounding drought, , , ,64, , , ,no, ,no,no,no,none, ,yes,yes,yes,yes,no,no,nat_police, ,no,buul,Hoorri,7,no,no, , ,no,no,no, , ,yes,5,0,0,5,0, , ,3, ,no,yes,yes,yes,no, , , , , , , , , ,300,7,weekly,none, , ,no, ,dnk,no, ,,no, , , , ,cholera_awd, ,yes,42887,cholera_awd, ,no, , , ,no, , , ,friends_family radio, ,missing_persons food access_id, ,no,no,somali_maay,somali_benaadir,4.14967055,42.13031361,yes,yes
42996,local_government, ,yes,hc,male,gedo,doolow,NB-3813-W02-001, , ,Ceelasha biyaha,urban,planned_site,50,600,no, , , , , , , , , , ,300,100,50,50,100,40,0,10,0,0,10,no,no,yes,no,42583,42583,local_authority, , ,residents womens, ,committees community_leader local_government,no,no,private, ,other,Rent,formal,family,written,no, ,yes,cash, ,no, ,no,bakool,conflict_surrounding drought, ,gedo,conflict_surrounding drought, ,bay,conflict_community conflict_surrounding drought, , , ,100, ,12,3,no, ,no,no,no,none, ,yes,yes,yes,yes,yes,no,nat_army, ,no,buul stone cgi,Hoorri,6,yes,no, , ,no,no,no, , ,no, ,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,5,7,weekly,none, , ,yes,6,market,yes,20,yes,yes,no, , ,no,cholera_awd malaria, ,no,42856,cholera_awd, ,no, , , ,no, , , ,friends_family radio, ,missing_persons food shelter, ,no,no,somali_benaadir,somali_maay,4.165338539,42.08354444,yes,yes
